vin,year,make,model,trim,type,damage,price,odometer,lot,date,location,state,source,repair_cost,url,matched_url,price_source
[PREMIUM],2010,Chevrolet,Silverado,K2500 HEAVY DUTY LT,SC,Front End,0,207243,46243176,2026-04-03,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2013,Chrysler,300,S,SC,Front End,0,185909,47195186,2026-04-03,CA - REDDING,CA,,6656,[PREMIUM],,
[PREMIUM],2000,Dodge,Ram 1500,,DV,Mechanical,0,266694,45668886,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2010,Chevrolet,Equinox,LT,SC,Front End,0,193838,46036406,,CA - REDDING,CA,,2966,[PREMIUM],,
[PREMIUM],2013,Volkswagen,Passat,SEL,CT,Side,0,145019,45447776,,CA - REDDING,CA,,6747,[PREMIUM],,
[PREMIUM],2007,Toyota,Prius Base,BASE,SC,Front End,0,170586,47066596,,CA - ANTELOPE,CA,,3832,[PREMIUM],,
[PREMIUM],2009,Volkswagen,Rabbit,,SC,Front End,0,149084,41611556,,CA - ANTELOPE,CA,,0,[PREMIUM],,
[PREMIUM],2014,Jeep,Patriot,SPORT,DV,Rear End,0,240983,47653546,2026-04-02,CA - SAN BERNARDINO,CA,,0,[PREMIUM],,
[PREMIUM],2000,Toyota,Tundra,SR5,DV,Front End,0,242362,47746526,2026-04-15,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2001,Honda,Accord,EX,DV,Front End,0,274015,47993176,2026-04-15,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2011,Kia,Soul,+,DV,Mechanical,0,126469,47637526,2026-04-15,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2004,Toyota,Sienna,XLE LIMITED 7 PASSENGER,DV,Minor Dent/Scratches,0,218935,47556746,2026-04-01,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2013,Kia,Soul,+,SC,Front End,0,196977,41672576,2026-04-15,CA - MENTONE,CA,,8779,[PREMIUM],,
[PREMIUM],2008,Ford,Focus,SE,SC,Rear End,0,153612,41986956,2026-04-03,CA - LONG BEACH,CA,,7715,[PREMIUM],,
[PREMIUM],2013,Hyundai,Sonata,GLS,DV,Front End,0,152708,78471085,2026-04-14,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2014,Bmw,X1,SDRIVE28I,DQ,Side,0,151646,47470206,2026-04-14,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2013,Mercedes-Benz,Cls-Class,550,SC,Front End,0,121200,47327246,2026-03-31,CA - SAN DIEGO,CA,,12349,[PREMIUM],,
[PREMIUM],2013,Toyota,Corolla,BASE,DY,Front End,0,138012,47423826,2026-04-10,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2013,Mazda,Cx-5,TOURING,DV,Vandalism,0,0,47317706,2026-04-03,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2010,Nissan,Murano,S,DQ,Side,0,125903,47306086,2026-04-03,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2011,Toyota,Prius Thre,THREE,DV,Front End,0,187800,47423396,2026-04-14,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2008,Toyota,Avalon,TOURING,LQ,Minor Dent/Scratches,0,276792,47073636,2026-04-14,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2010,Toyota,Prius,III,SC,Side,0,464886,46834786,2026-03-31,CA - SAN DIEGO,CA,,4869,[PREMIUM],,
[PREMIUM],2010,Toyota,Rav4,BASE,SC,Front End,0,198997,47268276,2026-04-03,CA - SAN DIEGO,CA,,6992,[PREMIUM],,
[PREMIUM],2007,Ford,F150,,SC,Side,0,224953,46955956,2026-03-31,CA - SAN DIEGO,CA,,5135,[PREMIUM],,
[PREMIUM],2005,Hyundai,Tucson,GL,SC,Front End,0,169821,47204706,2026-03-31,CA - SAN DIEGO,CA,,5759,[PREMIUM],,
[PREMIUM],2013,Nissan,Altima,2.5,SC,Front End,0,149261,46061896,2026-04-14,CA - SAN DIEGO,CA,,7298,[PREMIUM],,
[PREMIUM],2004,Gmc,Sierra,K1500,DV,Rear End,0,0,46437016,2026-04-03,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2006,Toyota,Camry Sola,SE V6,SC,Side,0,135669,46335036,2026-04-14,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2001,Chevrolet,Silverado,K1500,SC,Front End,0,157127,46130376,2026-03-31,CA - SAN DIEGO,CA,,5568,[PREMIUM],,
[PREMIUM],2008,Toyota,Rav4,BASE,ST,Rear End,0,135897,46567106,2026-04-10,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2009,Mitsubishi,Evo,EVOLUTION GSR,SC,Burn - Engine,0,0,46378176,,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2013,Honda,Accord,EXL,SC,Front End,0,128140,41663606,2026-03-31,CA - SAN DIEGO,CA,,12491,[PREMIUM],,
[PREMIUM],2005,Toyota,Sequoia,LIMITED,SC,Front End,0,191331,41666746,2026-03-31,CA - SAN DIEGO,CA,,14574,[PREMIUM],,
[PREMIUM],2010,Toyota,Prius,IV,DV,Rear End,0,190970,41625206,2026-04-10,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2010,Chevrolet,Equinox,LTZ,ST,Front End,0,123115,41621626,2026-04-10,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2014,Jayco,Trailer,,CT,Vandalism,0,0,78515115,,HEAVY-TRAILER-RV CLEAN SALE,CA,,100,[PREMIUM],,
[PREMIUM],2008,Chevrolet,Impala,LS,SC,Front End,0,229195,46538996,,CA - REDDING,CA,,3345,[PREMIUM],,
[PREMIUM],2007,Ford,Edge,SE,SC,Rear End,0,240542,98528585,2026-04-09,CA - NAPA,CA,,5404,[PREMIUM],,
[PREMIUM],2012,Honda,Civic,LX,SC,Rear End,0,0,74397535,2026-04-02,CA - NAPA,CA,,6805,[PREMIUM],,
[PREMIUM],2013,Jeep,Wrangler,SPORT,SC,Front End,0,131164,47418156,,CA - NAPA,CA,,12234,[PREMIUM],,
[PREMIUM],2013,Scion,Tc,BASE,SC,Front End,0,247754,47295446,2026-04-02,CA - NAPA,CA,,9808,[PREMIUM],,
[PREMIUM],2009,Honda,Accord,LXP,SC,Front End,0,202133,46246376,2026-04-02,CA - NAPA,CA,,3656,[PREMIUM],,
[PREMIUM],2014,Mercedes-Benz,C-Class,250,SC,Front End,0,153139,45867726,2026-04-06,CA - NAPA,CA,,6314,[PREMIUM],,
[PREMIUM],2014,Toyota,Prius,TWO,SC,Front End,0,407714,45808156,2026-04-02,CA - NAPA,CA,,0,[PREMIUM],,
[PREMIUM],2006,Toyota,Highlander,BASE,SC,Front End,0,119846,46948296,2026-04-15,CA - LONG BEACH,CA,,8967,[PREMIUM],,
[PREMIUM],2014,Ram,1500,SLT,PS,Front End,0,152989,76001745,,CA - ANTELOPE,CA,,14295,[PREMIUM],,
[PREMIUM],2000,Toyota,Avalon,XLS,SH,Front End,0,193829,47318416,2026-04-14,CA - ANTELOPE,CA,,0,[PREMIUM],,
[PREMIUM],2009,Toyota,Camry,SE,SC,Side,0,0,47436496,2026-04-13,*NCS - PACIFIC REGION,CA,,0,[PREMIUM],,
[PREMIUM],2010,Honda,All Models,EXL,SC,Rear End,0,183625,46898296,2026-04-14,CA - ANTELOPE,CA,,7506,[PREMIUM],,
[PREMIUM],2010,Toyota,Prius,III,SC,Front End,0,246039,46239716,2026-04-02,CA - ANTELOPE,CA,,0,[PREMIUM],,
[PREMIUM],2010,Subaru,Outback 2,2.5I LIMITED,SC,Front End,0,163876,46147216,2026-04-14,CA - ANTELOPE,CA,,6457,[PREMIUM],,
[PREMIUM],2013,Toyota,Corolla,S,SC,Front End,0,126263,46057846,2026-04-02,CA - ANTELOPE,CA,,0,[PREMIUM],,
[PREMIUM],2010,Honda,Crv,LX,SC,Minor Dent/Scratches,0,181848,46052846,2026-03-31,CA - ANTELOPE,CA,,13335,[PREMIUM],,
[PREMIUM],2008,Toyota,Avalon,XL,SC,Front End,0,79114,78935475,2026-04-02,CA - RANCHO CUCAMONGA,CA,,0,[PREMIUM],,
[PREMIUM],2009,Honda,Civic,LX,SC,Front End,0,126069,47789346,2026-04-02,CA - RANCHO CUCAMONGA,CA,,4943,[PREMIUM],,
[PREMIUM],2008,Lexus,Ls 460,L,SC,Front End,0,127255,78923085,2026-04-08,CA - MENTONE,CA,,8356,[PREMIUM],,
[PREMIUM],2011,Volvo,Xc60,3.2,SC,Side,0,80670,78210315,2026-04-01,CA - MENTONE,CA,,5111,[PREMIUM],,
[PREMIUM],2000,Toyota,Camry,LE,SC,Rear End,0,249158,77239935,2026-04-08,CA - MENTONE,CA,,7775,[PREMIUM],,
[PREMIUM],2004,Nissan,Armada,SE,SC,Side,0,127849,76373485,2026-04-08,CA - MENTONE,CA,,9424,[PREMIUM],,
[PREMIUM],2014,Jeep,Cherokee,TRAILHAWK,DV,Front End,0,129932,47581056,2026-04-15,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2007,Honda,Odyssey,LX,SC,Front End,0,176227,47567986,2026-04-15,CA - MENTONE,CA,,4207,[PREMIUM],,
[PREMIUM],2012,Honda,Civic,NATURAL GAS,SC,Side,0,183396,47393336,2026-04-08,CA - MENTONE,CA,,5556,[PREMIUM],,
[PREMIUM],2012,Volkswagen,Tiguan,S,DV,Minor Dent/Scratches,0,145680,45865566,2026-04-08,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2013,Volvo,C70,T5,SC,Rear End,0,126870,79310635,2026-04-03,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2014,Ford,Escape,TITANIUM,SC,Front End,0,143748,77423345,2026-04-03,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2013,Ford,Fiesta,SE,SC,Side,0,119115,76287095,2026-04-03,CA - REDDING,CA,,8468,[PREMIUM],,
[PREMIUM],2004,Subaru,Forester,2.5XS,DV,Minor Dent/Scratches,0,339438,47972106,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2002,Ford,Windstar,LX,SC,Front End,0,94950,47261206,2026-04-03,CA - REDDING,CA,,2865,[PREMIUM],,
[PREMIUM],2005,Ford,F150,SUPERCREW,CT,Minor Dent/Scratches,0,168930,47072226,2026-04-14,WHOLESALE AUCTION,CA,,0,[PREMIUM],,
[PREMIUM],2008,Toyota,Rav4,LIMITED,SC,Rollover,0,176276,46314376,2026-04-03,CA - REDDING,CA,,16066,[PREMIUM],,
[PREMIUM],2009,Hyundai,Accent,GLS,SC,Front End,0,183503,46564756,2026-04-03,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2013,Honda,Accord,,SC,All Over,0,135022,70010505,2026-03-30,CA - NAPA,CA,,10299,[PREMIUM],,
[PREMIUM],2004,Lexus,Rx330,330,DA,Mechanical,0,152052,94579035,2026-04-08,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2010,Club,Car,,BS,Vandalism,0,0,79225205,2026-04-02,CRASHEDTOYS POWERSPORT AUCTION,CA,,3118,[PREMIUM],,
[PREMIUM],2012,Nissan,Altima,2.5,SC,Rear End,0,200114,47426146,2026-04-01,CA - MENTONE,CA,,3746,[PREMIUM],,
[PREMIUM],2012,Honda,Civic,LX,SC,Side,0,93740,47105056,2026-04-08,CA - MENTONE,CA,,9677,[PREMIUM],,
[PREMIUM],2012,Nissan,Altima,2.5 S,SC,Front End,0,110289,46903306,2026-04-01,CA - MENTONE,CA,,4646,[PREMIUM],,
[PREMIUM],2010,Toyota,Prius,II,SC,Side,0,257646,46819156,2026-04-08,CA - MENTONE,CA,,5031,[PREMIUM],,
[PREMIUM],2013,Hyundai,Sonata,GLS,SC,Front End,0,117063,78469375,2026-04-03,CA - REDDING,CA,,16150,[PREMIUM],,
[PREMIUM],2012,Gmc,Terrain,SLT,SC,Mechanical,0,139940,74886335,2026-04-03,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2006,Toyota,Tacoma,PRERUNNER V6,AC,Rear End,0,133407,47302136,2026-03-27,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2007,Volkswagen,Gti,,SC,Front End,0,0,47230636,2026-04-03,CA - REDDING,CA,,4620,[PREMIUM],,
[PREMIUM],2006,Acura,Tsx,,SC,Mechanical,0,111705,47021946,,CA - REDDING,CA,,7361,[PREMIUM],,
[PREMIUM],2002,Honda,Civic,LX,DV,Mechanical,0,295688,47302066,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2004,Subaru,Forester,2.5X,DV,Mechanical,0,215401,47300836,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2014,Chevrolet,Impala,LTZ,SC,Front End,0,69269,46844106,2026-04-03,CA - REDDING,CA,,15331,[PREMIUM],,
[PREMIUM],2000,Honda,Accord,EX,SC,Front End,0,203824,46694846,2026-04-03,CA - REDDING,CA,,8181,[PREMIUM],,
[PREMIUM],2014,Toyota,Camry,LE,SC,Front End,0,182823,46230076,2026-04-03,CA - REDDING,CA,,6118,[PREMIUM],,
[PREMIUM],2014,Lexus,Is,BASE,DV,Mechanical,0,117143,46060946,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2003,Ford,Expedition,XLT,SC,Front End,0,196946,45679566,,CA - REDDING,CA,,4955,[PREMIUM],,
[PREMIUM],2004,Honda,Civic,DX VP,DV,Rear End,0,167687,78328215,2026-04-08,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2009,Toyota,Corolla,BASE,SC,All Over,0,0,68346975,,CA - MENTONE,CA,,8366,[PREMIUM],,
[PREMIUM],2002,Honda,Odyssey,LX,DV,Minor Dent/Scratches,0,227678,47323616,2026-04-01,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2005,Land Rover,Rangerover,HSE,DV,Mechanical,0,124361,47314416,2026-04-08,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2014,Audi,Q5,PREMIUM PLUS,DV,Mechanical,0,142830,47470306,2026-04-08,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2010,Honda,Civic,LX,DV,Rear End,0,177445,47285916,2026-04-08,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2004,Toyota,Camry,LE,SC,Front End,0,215897,46771356,2026-04-01,CA - MENTONE,CA,,9260,[PREMIUM],,
[PREMIUM],2000,Lexus,Es250,BASE,SC,Side,0,277664,47028556,2026-04-01,CA - MENTONE,CA,,4028,[PREMIUM],,
